control number,PRE:answer,POST:answer,PRE:correct,POST:correct,score change,improved
19,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
21,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
22,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
23,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
24,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
25,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
26,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
27,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
28,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
29,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
30,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
31,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
32,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
33,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
35,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
38,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
39,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
41,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
44,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
49,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
50,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
51,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
52,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
53,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
54,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
55,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
56,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
57,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
58,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
59,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
60,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
61,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
62,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
63,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
64,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,Lahat ng nabanggit,0,0,0,0
74,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
75,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
76,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
81,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
82,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
85,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
86,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
87,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
88,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
89,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
90,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
91,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
92,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
93,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
94,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
95,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
96,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
97,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
98,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
101,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
102,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,Lahat ng nabanggit,0,0,0,0
103,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,Lahat ng nabanggit,0,0,0,0
104,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
106,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
107,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
108,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
110,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
112,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
114,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
115,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
116,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,0,0,0,0
117,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
118,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
119,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
120,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
121,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
122,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
123,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
124,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
125,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
126,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
127,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,Lahat ng nabanggit,0,0,0,0
128,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
129,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
130,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
131,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
133,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
134,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
135,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
136,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
137,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
138,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
141,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
143,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
145,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
146,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
147,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
148,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
149,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
150,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
151,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
152,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
153,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
154,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
155,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
156,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
157,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
158,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
159,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
160,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
161,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,0,1,1,1
162,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,0,0,0,0
163,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
164,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
166,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
169,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
171,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
178,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
180,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
181,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
182,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
183,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
184,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
185,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
186,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
187,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
188,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
189,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
190,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
191,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
192,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
194,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
195,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
196,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
197,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
198,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
199,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
204,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
205,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
206,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,0,0,0,0
207,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
208,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,1,1,0,0
212,Lahat ng nabanggit,Lahat ng nabanggit,0,0,0,0
213,Lahat ng nabanggit,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,0,0,0,0
214,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
215,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
216,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
217,Humingi ng medikal na atensyon at makipag-ugnayan sa doctor.,Lahat ng nabanggit,0,0,0,0
218,Sabihan ang mga nakasalamuha mong tao na sila ay nalantad sa COVID-19,Lahat ng nabanggit,0,0,0,0
219,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
220,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
221,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
223,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
224,Mag self-quarantine o manatili sa bahay ng 14 na araw matapos ang huling kontak sa nag positibo at subaybayan ang sarili para sa mga sintomas,Lahat ng nabanggit,1,0,1,0
