control number,PRE:answer,POST:answer,PRE:correct,POST:correct,score change,improved
35,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
39,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
44,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
49,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
51,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
52,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
53,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
54,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
55,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
56,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
57,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
59,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
60,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
61,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
62,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
63,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
64,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
74,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
75,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
76,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
81,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
82,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
87,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
88,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
96,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
97,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
98,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
103,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",1,0,1,0
104,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
106,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
107,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
108,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
110,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
114,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
117,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
129,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
130,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
131,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",1,0,1,0
132,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
133,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
135,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
136,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
137,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
138,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
146,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
147,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
148,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
149,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
152,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
153,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
154,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
155,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
156,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
157,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
159,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
160,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
162,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
166,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
169,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
181,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
183,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
185,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
186,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
187,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
188,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
190,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
191,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
192,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
194,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
195,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
196,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
197,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
198,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
199,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
204,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
205,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
206,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
212,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.",0,0,0,0
213,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
214,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
216,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
217,"Hindi, parehas ang bilang ng sintomas na nararanasan ng lahat.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",0,1,1,1
218,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
219,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
220,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
221,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
223,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
224,"Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.","Oo, maaaring hindi lahat ng sintomas ay maranasan ng ibang tao.",1,1,0,0
