control number,PRE:answer,POST:answer,PRE:correct,POST:correct,score change,improved
41,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
44,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
49,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
50,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
51,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
52,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
53,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
54,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
55,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
56,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
57,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
58,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
59,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
60,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
61,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
62,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
63,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
64,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
74,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
75,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
76,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
77,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
81,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
82,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
85,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
86,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
87,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
88,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
90,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
91,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
92,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
93,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
94,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
95,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
96,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
97,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
98,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
101,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
102,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
103,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
104,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
106,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
107,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
108,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
110,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",1,0,1,0
112,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
114,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
115,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
116,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
117,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
118,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
119,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
120,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
121,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
122,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
123,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
124,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
125,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
126,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
127,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
128,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
129,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
130,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
131,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
132,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
133,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
134,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",1,0,1,0
135,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
136,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
137,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
138,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
141,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
143,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
145,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
146,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
147,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
148,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
149,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
150,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
151,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
152,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
153,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
154,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
155,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
156,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",1,0,1,0
157,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
159,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
160,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
162,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
163,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
165,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
166,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
169,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
171,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
177,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
178,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
180,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
181,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
182,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
183,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
184,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
185,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
186,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
187,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
189,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
190,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
191,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
192,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",0,1,1,1
194,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
195,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
196,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
197,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
198,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
199,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
204,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
205,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
206,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",1,0,1,0
207,"Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna","Oo, dahil nagdudulot ng COVID-19 na impeksiyon ang bakuna",0,0,0,0
208,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
212,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
213,"Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang","Hindi, dahil ang PCR at antigen na viral test ay para sa kasalukuyang impeksyon lamang",1,1,0,0
