control number,PRE:answer,POST:answer,PRE:correct,POST:correct,score change,improved
128,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
129,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
130,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
131,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
132,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
133,Lahat ng nabanggit.,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",1,0,1,0
135,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
136,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
137,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
138,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
141,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
143,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
145,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,0,0,0,0
146,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,0,0,0,0
147,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,0,0,0,0
148,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
149,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
150,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
152,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
153,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
154,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
155,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
156,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
157,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
158,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
159,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
160,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
162,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.","Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",0,0,0,0
166,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
169,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
178,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
180,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
181,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
182,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
183,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
184,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
185,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
186,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
187,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
188,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
189,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
190,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
191,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.","Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",0,0,0,0
192,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
194,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
195,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
196,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,0,0,0,0
197,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,0,0,0,0
198,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,0,0,0,0
199,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,0,0,0,0
204,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,0,0,0,0
205,Lahat ng nabanggit.,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",1,0,1,0
206,Sabihan ang mga nakasalamuhang tao na sila ay nalantad sa COVID-19,Sabihan ang mga nakasalamuhang tao na sila ay nalantad sa COVID-19,0,0,0,0
212,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
213,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
214,Lahat ng nabanggit.,Lahat ng nabanggit.,1,1,0,0
216,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
217,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
218,"Humingi ng medikal na atensyon kung nakaramdam ng hirap sa paghinga, sakit sa dibdib, o iba pang kabaha-bahalang sintomas.",Lahat ng nabanggit.,0,1,1,1
219,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
220,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
221,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
223,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
224,Ihiwalay ang sarili sa ibang tao at subaybayan ang iyong mga sintomas.,Lahat ng nabanggit.,0,1,1,1
