control number,PRE:answer,POST:answer,PRE:correct,POST:correct,score change,improved
121,"Oo, mayroong maliit na pagkakataon","Hindi, walang ebidensiya tungkol dito",0,1,1,1
122,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
123,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
124,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
125,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
126,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
127,"Oo, mayroong maliit na pagkakataon","Hindi, walang ebidensiya tungkol dito",0,1,1,1
128,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
129,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
130,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
131,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
132,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
133,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
135,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
136,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
137,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
138,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
141,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
143,"Oo, mayroong maliit na pagkakataon","Oo, mayroong maliit na pagkakataon",0,0,0,0
145,"Oo, mayroong maliit na pagkakataon","Oo, mayroong maliit na pagkakataon",0,0,0,0
146,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
147,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
148,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
149,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
150,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
152,"Oo, mataas ang posibilidad na magkaroon ng autism","Hindi, walang ebidensiya tungkol dito",0,1,1,1
153,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
154,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
155,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
156,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
157,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
158,"Oo, lalo na yung mga bulnerable sa sakit","Oo, mayroong maliit na pagkakataon",0,0,0,0
159,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
160,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
162,"Oo, mataas ang posibilidad na magkaroon ng autism","Oo, mataas ang posibilidad na magkaroon ng autism",0,0,0,0
166,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
169,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
178,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
180,"Oo, lalo na yung mga bulnerable sa sakit","Oo, lalo na yung mga bulnerable sa sakit",0,0,0,0
181,"Oo, mataas ang posibilidad na magkaroon ng autism","Hindi, walang ebidensiya tungkol dito",0,1,1,1
182,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
183,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
184,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
185,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
186,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
187,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
188,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
189,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
190,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
191,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
192,"Oo, lalo na yung mga bulnerable sa sakit","Oo, mataas ang posibilidad na magkaroon ng autism",0,0,0,0
194,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
195,"Oo, lalo na yung mga bulnerable sa sakit","Oo, lalo na yung mga bulnerable sa sakit",0,0,0,0
196,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
197,"Oo, lalo na yung mga bulnerable sa sakit","Oo, lalo na yung mga bulnerable sa sakit",0,0,0,0
198,"Oo, lalo na yung mga bulnerable sa sakit","Oo, mayroong maliit na pagkakataon",0,0,0,0
199,"Hindi, walang ebidensiya tungkol dito","Oo, lalo na yung mga bulnerable sa sakit",1,0,1,0
204,"Oo, lalo na yung mga bulnerable sa sakit","Oo, mayroong maliit na pagkakataon",0,0,0,0
205,"Oo, mayroong maliit na pagkakataon","Oo, mataas ang posibilidad na magkaroon ng autism",0,0,0,0
206,"Hindi, walang ebidensiya tungkol dito","Oo, lalo na yung mga bulnerable sa sakit",1,0,1,0
212,"Oo, mataas ang posibilidad na magkaroon ng autism","Oo, mataas ang posibilidad na magkaroon ng autism",0,0,0,0
213,"Hindi, walang ebidensiya tungkol dito","Hindi, walang ebidensiya tungkol dito",1,1,0,0
214,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
216,"Oo, mayroong maliit na pagkakataon","Hindi, walang ebidensiya tungkol dito",0,1,1,1
217,"Oo, mataas ang posibilidad na magkaroon ng autism","Hindi, walang ebidensiya tungkol dito",0,1,1,1
218,"Oo, lalo na yung mga bulnerable sa sakit","Hindi, walang ebidensiya tungkol dito",0,1,1,1
219,"Oo, mataas ang posibilidad na magkaroon ng autism","Hindi, walang ebidensiya tungkol dito",0,1,1,1
220,"Oo, mataas ang posibilidad na magkaroon ng autism","Hindi, walang ebidensiya tungkol dito",0,1,1,1
221,"Oo, mataas ang posibilidad na magkaroon ng autism","Hindi, walang ebidensiya tungkol dito",0,1,1,1
223,"Oo, mataas ang posibilidad na magkaroon ng autism","Hindi, walang ebidensiya tungkol dito",0,1,1,1
224,"Oo, mataas ang posibilidad na magkaroon ng autism","Hindi, walang ebidensiya tungkol dito",0,1,1,1
