control number,PRE:answer,POST:answer,PRE:correct,POST:correct,score change,improved
31,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
32,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
33,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
35,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
38,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
39,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
41,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
44,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
49,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
50,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
51,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
52,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
53,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
54,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
55,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
56,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
57,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
58,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
59,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
60,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
61,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
62,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
63,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
64,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
74,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
75,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
76,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
77,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
81,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
82,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
85,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
86,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
87,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
88,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
90,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
91,"Wala, libre ito sa prayoridad na grupo",Php 1000 sa dalawang dose,1,0,1,0
92,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
93,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
94,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
95,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
96,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
97,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
98,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
101,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
103,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
104,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
106,"Wala, libre ito sa prayoridad na grupo",Php 650 bawat dose,1,0,1,0
107,Php 1000 bawat dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
108,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
110,"Wala, libre ito sa prayoridad na grupo",Php 650 bawat dose,1,0,1,0
112,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
114,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
115,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
116,Php 1000 bawat dose,Php 1000 bawat dose,0,0,0,0
117,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
118,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
119,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
120,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
121,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
122,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
123,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
124,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
125,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
126,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
127,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
128,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
129,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
130,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
131,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
132,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
133,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
134,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
135,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
136,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
137,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
138,Php 1000 sa dalawang dose,Php 1000 bawat dose,0,0,0,0
141,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
143,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
145,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
146,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
147,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
148,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
149,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
150,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
151,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
152,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
153,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
154,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
155,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
156,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
157,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
158,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
159,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
160,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
161,Php 1000 sa dalawang dose,Php 1000 bawat dose,0,0,0,0
162,Php 1000 sa dalawang dose,Php 1000 sa dalawang dose,0,0,0,0
163,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
165,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
166,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
169,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
171,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
177,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
178,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
180,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
181,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
182,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
183,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
184,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
185,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
186,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
187,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
188,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
189,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
190,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
191,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
194,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
195,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
196,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
197,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
198,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
199,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
204,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
205,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
206,Php 1000 sa dalawang dose,Siguruhin na may layo na hindi bababa sa anim (6) na talampakan (feet) mula sa ibang tao at umiwas sa lugar na matao.,0,0,0,0
207,Php 1000 bawat dose,Php 1000 bawat dose,0,0,0,0
208,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
212,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
213,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
214,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
215,Php 1000 sa dalawang dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
216,Php 650 bawat dose,"Wala, libre ito sa prayoridad na grupo",0,1,1,1
217,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
218,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
219,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
220,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
221,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
222,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
223,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
224,"Wala, libre ito sa prayoridad na grupo","Wala, libre ito sa prayoridad na grupo",1,1,0,0
